policy_id,policyholder_name,property_address,zone_id,coastal_zone_flag,construction_type,year_built,coverage_type,total_insured_value,policy_start_date,annual_premium
GC-004791,Amanda Oliver,"89353 Shawn Streets Apt. 461, Marsh Point, Belmara County",Z2,Y,Frame,1971,Homeowners,173400.0,2021-08-29,1127.54
GC-004792,Michael Moore,"113 Miller Wells Apt. 268, Ridgeview, Belmara County",Z4,N,Masonry Veneer,1972,Homeowners,182100.0,2021-04-15,695.07
GC-004793,Shelley Cruz,"2738 Melissa Stream, Ridgeview, Belmara County",Z4,N,Masonry,2005,Homeowners,214200.0,2024-10-30,653.77
GC-004794,Lisa French,"0694 Campos Pass Suite 709, Port Alden, Belmara County",Z1,Y,Masonry Veneer,2018,Homeowners,403300.0,2023-05-26,2100.39
GC-004795,Sherry Harvey,"965 Henry Roads Apt. 944, Millbrook, Belmara County",Z6,N,Masonry Veneer,1996,Commercial,1417900.0,2021-05-04,6348.22
GC-004796,Veronica Schroeder,"307 Murphy Walks Suite 490, Marsh Point, Belmara County",Z2,Y,Masonry Veneer,1952,Homeowners,339800.0,2023-06-10,2151.93
GC-004797,Caroline Christensen,"7146 Knapp Bypass, Cape Verrin, Belmara County",Z3,Y,Frame,1967,Homeowners,358700.0,2023-02-03,2365.2
GC-004798,Megan Hernandez,"11837 Conley Cliff Apt. 818, Millbrook, Belmara County",Z6,N,Masonry,2005,Homeowners,398200.0,2024-05-18,1215.37
GC-004799,Kimberly Neal,"8011 Justin Alley, Hollow Bay, Belmara County",Z5,N,Masonry,1963,Homeowners,231400.0,2025-05-26,824.45
GC-004800,Maria Ramirez,"5325 Harrison Corners Apt. 951, Cape Verrin, Belmara County",Z3,Y,Frame,1978,Homeowners,185500.0,2025-02-11,1176.6
GC-004801,Angelica Carroll,"265 Chad Junctions Suite 146, Cape Verrin, Belmara County",Z3,Y,Masonry Veneer,2002,Homeowners,385900.0,2021-06-22,2041.92
GC-004802,Shawn Smith,"88887 Evans Turnpike, Millbrook, Belmara County",Z6,N,Frame,1996,Homeowners,175300.0,2023-06-12,670.91
GC-004803,David Mosley,"28556 Christian Throughway, Ridgeview, Belmara County",Z4,N,Masonry,2014,Homeowners,489800.0,2021-09-07,1488.99
GC-004804,David Mitchell,"073 Steven Wall, Cape Verrin, Belmara County",Z3,Y,Masonry,2017,Homeowners,652900.0,2026-03-18,3076.46
GC-004805,Michelle Jones,"77731 Albert Extension, Hollow Bay, Belmara County",Z5,N,Frame,1982,Homeowners,383400.0,2023-10-25,1546.36
GC-004806,Emma Cochran,"593 Mark Plains Suite 151, Cape Verrin, Belmara County",Z3,Y,Frame,1982,Homeowners,372700.0,2023-02-08,2329.97
GC-004807,Laura Williams,"4672 Briana Trail, Port Alden, Belmara County",Z1,Y,Frame,1998,Homeowners,485300.0,2025-12-12,2856.73
GC-004808,Sandra Schaefer,"88210 Gray Trail, Cape Verrin, Belmara County",Z3,Y,Masonry,1999,Homeowners,486000.0,2021-01-31,2354.15
GC-004809,Amanda Wade,"8704 Miguel Square Suite 769, Cape Verrin, Belmara County",Z3,Y,Frame,1991,Homeowners,186800.0,2023-03-08,1129.44
GC-004810,Jennifer Espinoza,"4966 Rachel Oval, Port Alden, Belmara County",Z1,Y,Frame,1999,Commercial,1515000.0,2023-04-21,11382.01
GC-004811,Casey Walters,"2380 Bryant Drives, Cape Verrin, Belmara County",Z3,Y,Frame,2009,Homeowners,283500.0,2021-05-12,1617.08
GC-004812,Samuel Singh,"96682 Perez Extension Apt. 426, Ridgeview, Belmara County",Z4,N,Frame,1996,Commercial,1241700.0,2023-10-28,6088.8
GC-004813,Nancy Carter,"68895 Tracey Cliffs Apt. 330, Millbrook, Belmara County",Z6,N,Masonry,2011,Homeowners,124700.0,2022-04-19,379.09
GC-004814,Elizabeth Davis,"48564 Adkins Haven Suite 624, Port Alden, Belmara County",Z1,Y,Frame,1967,Homeowners,348200.0,2022-07-22,2295.97
GC-004815,Reginald Cohen,"63166 Bridges Oval Apt. 003, Port Alden, Belmara County",Z1,Y,Frame,1987,Homeowners,212400.0,2023-10-15,1303.61
GC-004816,Kevin Scott,"2120 Lara Spring Suite 058, Ridgeview, Belmara County",Z4,N,Frame,2024,Homeowners,226300.0,2024-07-11,832.78
GC-004817,Ronald Saunders,"028 Courtney Center Apt. 724, Cape Verrin, Belmara County",Z3,Y,Masonry Veneer,1977,Homeowners,110600.0,2023-08-10,642.82
GC-004818,Antonio Rivera,"772 Nicholas Rapid, Marsh Point, Belmara County",Z2,Y,Masonry,1999,Homeowners,461600.0,2024-02-10,2235.96
GC-004819,Willie Myers,"49586 Christopher Islands Apt. 085, Ridgeview, Belmara County",Z4,N,Frame,1990,Commercial,1177900.0,2022-04-06,5909.24
GC-004820,Erica Nelson,"465 Samuel Parks, Port Alden, Belmara County",Z1,Y,Frame,2006,Commercial,545000.0,2024-06-18,3983.0
GC-004821,Lauren Haley,"1952 Davis Crossing, Marsh Point, Belmara County",Z2,Y,Frame,1969,Homeowners,199700.0,2023-04-20,1307.67
GC-004822,Julie Wade,"372 Whitney Trail Suite 485, Cape Verrin, Belmara County",Z3,Y,Frame,1963,Homeowners,251100.0,2026-04-16,1678.63
GC-004823,Julie Wright,"581 Clark Plaza, Marsh Point, Belmara County",Z2,Y,Masonry,1983,Homeowners,580700.0,2024-08-31,2987.99
GC-004824,Crystal Cameron,"362 May Lock Apt. 539, Ridgeview, Belmara County",Z4,N,Masonry,1987,Homeowners,246900.0,2021-09-09,807.62
GC-004825,Cynthia Cooper,"762 Smith Meadow, Ridgeview, Belmara County",Z4,N,Masonry,1987,Homeowners,287100.0,2021-03-14,939.12
GC-004826,Alexis Brown,"195 Laura Course Apt. 298, Port Alden, Belmara County",Z1,Y,Frame,1980,Commercial,325800.0,2022-08-03,2628.65
GC-004827,Corey Patterson,"45018 Anna Points Suite 037, Cape Verrin, Belmara County",Z3,Y,Frame,1973,Homeowners,177600.0,2024-10-18,1146.75
GC-004828,Micheal Cruz,"51426 Tamara Pine, Cape Verrin, Belmara County",Z3,Y,Masonry Veneer,1991,Homeowners,306500.0,2024-03-22,1692.03
GC-004829,Megan Anderson,"2121 Krystal Forest, Marsh Point, Belmara County",Z2,Y,Masonry Veneer,1981,Commercial,1040100.0,2023-07-28,7634.36
GC-004830,Christine Williams,"32897 Valentine Forks Suite 756, Port Alden, Belmara County",Z1,Y,Frame,1972,Homeowners,407000.0,2024-08-29,2637.26
GC-004831,Natasha Frederick,"108 Wood Bypass Suite 259, Hollow Bay, Belmara County",Z5,N,Masonry,1998,Homeowners,121100.0,2025-08-29,379.92
GC-004832,Natasha Lee MD,"133 Sarah Passage Suite 552, Millbrook, Belmara County",Z6,N,Frame,1989,Homeowners,214000.0,2025-04-19,841.07
GC-004833,Brandy Brooks,"422 Bolton Cliffs Suite 136, Port Alden, Belmara County",Z1,Y,Masonry,1969,Commercial,1032700.0,2026-04-21,7157.4
GC-004834,Brittany Ibarra,"33330 Patterson Valley Apt. 111, Hollow Bay, Belmara County",Z5,N,Frame,2023,Commercial,511300.0,2025-10-25,2410.78
GC-004835,Melissa Vasquez,"679 William Summit, Ridgeview, Belmara County",Z4,N,Superior (Reinforced Concrete),1987,Homeowners,137800.0,2026-02-16,379.58
GC-004836,Theresa Figueroa,"221 Chase Path Apt. 983, Ridgeview, Belmara County",Z4,N,Masonry Veneer,1976,Homeowners,134200.0,2021-01-12,505.02
GC-004837,Amber Olson,"30913 Crystal Rest, Cape Verrin, Belmara County",Z3,Y,Frame,1999,Commercial,1050200.0,2022-08-11,7890.03
GC-004838,Wendy Henderson,"08289 Sandoval Shore, Cape Verrin, Belmara County",Z3,Y,Frame,1999,Homeowners,292600.0,2023-03-09,1715.72
GC-004839,Madison Gardner,"35862 Nicole Land Apt. 588, Marsh Point, Belmara County",Z2,Y,Masonry,1978,Homeowners,114500.0,2023-03-08,599.95
GC-004840,Jodi Hopkins DVM,"076 Carroll Fall Suite 464, Cape Verrin, Belmara County",Z3,Y,Frame,1979,Homeowners,380000.0,2022-05-16,2401.61
GC-004841,Timothy Douglas,"8409 Gina Mountains Apt. 290, Millbrook, Belmara County",Z6,N,Masonry,1998,Homeowners,182400.0,2025-05-26,572.24
GC-004842,Susan Scott,"48980 Kevin Loaf, Ridgeview, Belmara County",Z4,N,Masonry,1992,Commercial,1571700.0,2022-04-13,6464.59
GC-004843,Krista Horn,"3915 Kelly Pass, Marsh Point, Belmara County",Z2,Y,Frame,1982,Homeowners,331400.0,2025-03-27,2071.77
GC-004844,Michael Le,"0348 Clay Harbor, Marsh Point, Belmara County",Z2,Y,Masonry,2003,Commercial,877400.0,2023-12-31,5360.65
GC-004845,Jason Knight,"263 Jorge Springs, Cape Verrin, Belmara County",Z3,Y,Frame,1986,Commercial,727100.0,2025-04-28,5738.93
GC-004846,Jonathon Jones,"9661 Torres Manors Suite 584, Port Alden, Belmara County",Z1,Y,Frame,1979,Homeowners,545100.0,2021-12-22,3445.05
GC-004847,Amy Steele,"1070 Wilson Glens Apt. 223, Port Alden, Belmara County",Z1,Y,Frame,1987,Homeowners,211600.0,2021-01-27,1298.7
GC-004848,Gina Combs,"65855 Gregory Trace Suite 094, Marsh Point, Belmara County",Z2,Y,Frame,2017,Homeowners,312900.0,2024-06-07,1784.78
GC-004849,Jeffrey Pham,"848 Cortez Circles Apt. 745, Marsh Point, Belmara County",Z2,Y,Frame,1976,Homeowners,719500.0,2025-10-08,4596.51
GC-004850,Eugene Powell,"3690 Rhonda Prairie, Port Alden, Belmara County",Z1,Y,Masonry,1979,Homeowners,101200.0,2023-05-23,528.35
GC-004851,Terri Crane,"65907 Hill Mill, Ridgeview, Belmara County",Z4,N,Frame,2020,Homeowners,177300.0,2023-05-10,652.46
GC-004852,Danielle Lee,"705 Rogers Burgs, Port Alden, Belmara County",Z1,Y,Masonry,2001,Homeowners,255500.0,2025-04-16,1227.99
GC-004853,William Underwood,"43172 Lyons Road, Port Alden, Belmara County",Z1,Y,Masonry,1998,Commercial,2174400.0,2024-04-11,13547.47
GC-004854,Melissa Davis,"40261 David Summit Suite 263, Ridgeview, Belmara County",Z4,N,Masonry Veneer,1996,Homeowners,242200.0,2025-10-14,846.34
GC-004855,Christine Miller,"857 Robertson Plaza Suite 620, Marsh Point, Belmara County",Z2,Y,Masonry,1997,Commercial,2862800.0,2021-09-01,17905.64
GC-004856,Dylan Smith,"86682 Martin Forks, Cape Verrin, Belmara County",Z3,Y,Frame,1988,Homeowners,255800.0,2024-04-18,1564.14
GC-004857,Amber Deleon,"9774 Andrea Club, Cape Verrin, Belmara County",Z3,Y,Masonry,2023,Homeowners,315400.0,2021-12-09,1486.16
GC-004858,Melissa Martinez,"513 Brittany Pine, Marsh Point, Belmara County",Z2,Y,Masonry Veneer,2009,Homeowners,335700.0,2022-06-16,1748.33
GC-004859,Joshua Duran,"3439 Reynolds Landing Suite 188, Marsh Point, Belmara County",Z2,Y,Masonry Veneer,1996,Commercial,812600.0,2026-02-05,5639.17
GC-004860,Joshua Gonzalez,"3745 Rodriguez Village Suite 274, Port Alden, Belmara County",Z1,Y,Masonry,1985,Homeowners,279300.0,2024-08-22,1426.61
GC-004861,Natasha Larson,"98071 John Manors, Hollow Bay, Belmara County",Z5,N,Masonry,1981,Homeowners,186200.0,2025-02-07,622.65
GC-004862,Brian Thomas,"5423 Sanchez Springs, Cape Verrin, Belmara County",Z3,Y,Frame,2005,Homeowners,330400.0,2025-01-17,1892.14
GC-004863,Jodi Miles,"1458 Miller Locks, Port Alden, Belmara County",Z1,Y,Frame,2003,Homeowners,282300.0,2024-06-21,1629.56
GC-004864,Chris Richardson,"3287 Flores Junction, Marsh Point, Belmara County",Z2,Y,Masonry,1988,Homeowners,237500.0,2026-04-22,1199.68
GC-004865,Michelle Mason,"42109 Garza Pike, Marsh Point, Belmara County",Z2,Y,Masonry,1990,Homeowners,340400.0,2023-01-31,1706.62
GC-004866,Judy Mckinney,"966 Mcdaniel Ports, Cape Verrin, Belmara County",Z3,Y,Masonry Veneer,2024,Homeowners,315700.0,2022-12-16,1644.17
GC-004867,Kevin Yang,"360 Perkins Ranch Apt. 978, Marsh Point, Belmara County",Z2,Y,Masonry,1952,Homeowners,206900.0,2025-10-25,1185.49
GC-004868,Lori Li,"983 Abigail Bridge Apt. 362, Hollow Bay, Belmara County",Z5,N,Masonry,2010,Homeowners,251700.0,2022-06-25,765.17
GC-004869,Jonathon Lee,"264 Olson Well Suite 563, Hollow Bay, Belmara County",Z5,N,Frame,1988,Homeowners,369700.0,2024-04-09,1458.45
GC-004870,Sara Thomas,"54678 Mason Point Apt. 595, Ridgeview, Belmara County",Z4,N,Masonry,1988,Homeowners,372100.0,2022-03-01,1212.63
GC-004871,Dustin Smith,"923 Yates Forges, Port Alden, Belmara County",Z1,Y,Masonry,2000,Homeowners,285100.0,2025-11-08,1375.63
GC-004872,Sharon Davis,"43880 John Stravenue Suite 249, Port Alden, Belmara County",Z1,Y,Superior (Reinforced Concrete),1986,Homeowners,223200.0,2024-02-19,956.51
GC-004873,Juan Phillips,"969 Stewart Fork, Port Alden, Belmara County",Z1,Y,Masonry,1987,Homeowners,438700.0,2024-07-11,2224.26
GC-004874,Stacy Hall,"1220 Taylor Views Suite 980, Marsh Point, Belmara County",Z2,Y,Frame,1971,Commercial,1342400.0,2026-04-15,11184.08
GC-004875,Aaron Rocha,"7032 Joel Vista, Hollow Bay, Belmara County",Z5,N,Masonry Veneer,2024,Homeowners,522000.0,2023-03-02,1753.92
GC-004876,Cheryl Ferguson,"68409 Ramirez Drive, Cape Verrin, Belmara County",Z3,Y,Superior (Reinforced Concrete),1974,Homeowners,180000.0,2022-07-28,805.66
GC-004877,Crystal Friedman,"5079 Gregory Way Apt. 082, Marsh Point, Belmara County",Z2,Y,Frame,2000,Homeowners,359500.0,2026-01-12,2099.8
GC-004878,Rebecca Evans,"06108 Stewart Valleys, Cape Verrin, Belmara County",Z3,Y,Superior (Reinforced Concrete),1988,Homeowners,334200.0,2021-02-15,1421.59
GC-004879,Mr. Kenneth Russell,"4151 William Falls, Cape Verrin, Belmara County",Z3,Y,Frame,1995,Homeowners,134900.0,2022-12-10,803.33
GC-004880,Brian Lambert,"950 Anthony Gardens, Port Alden, Belmara County",Z1,Y,Masonry,2023,Homeowners,568100.0,2023-03-11,2676.89
GC-004881,Shawn Moore,"99285 Justin Ferry, Ridgeview, Belmara County",Z4,N,Frame,2016,Homeowners,215600.0,2022-06-06,793.41
GC-004882,Evan Jackson Jr.,"161 Hannah Corner Suite 321, Cape Verrin, Belmara County",Z3,Y,Masonry,1965,Homeowners,248500.0,2022-04-13,1362.96
GC-004883,Leslie Shaw,"281 Randolph Way Apt. 519, Hollow Bay, Belmara County",Z5,N,Frame,2023,Homeowners,936200.0,2023-07-08,3445.22
GC-004884,Melissa Martinez,"817 Allen Shores Apt. 911, Cape Verrin, Belmara County",Z3,Y,Frame,1969,Homeowners,118800.0,2022-08-25,777.93
GC-004885,Robert Clark,"7014 Sherry Alley, Cape Verrin, Belmara County",Z3,Y,Frame,2014,Homeowners,316500.0,2023-12-09,1805.32
GC-004886,Tonya Craig,"64562 Crystal Ridges, Port Alden, Belmara County",Z1,Y,Frame,1959,Homeowners,370300.0,2021-10-31,2509.28
GC-004887,Lynn Thornton,"5293 Anderson Route, Cape Verrin, Belmara County",Z3,Y,Frame,1999,Homeowners,416900.0,2024-08-11,2444.58
GC-004888,Beth Paul,"5679 Nicole Manors Suite 127, Ridgeview, Belmara County",Z4,N,Frame,1980,Homeowners,268000.0,2024-06-25,1088.81
GC-004889,Tiffany Jensen,"013 Michael Ports Suite 253, Marsh Point, Belmara County",Z2,Y,Frame,1978,Homeowners,379200.0,2024-09-27,2405.21
GC-004890,Paul Collins,"73068 Delacruz Pass Suite 861, Hollow Bay, Belmara County",Z5,N,Frame,1998,Homeowners,114100.0,2026-03-24,433.32
GC-004891,Teresa Bryan,"285 Williams Bridge, Hollow Bay, Belmara County",Z5,N,Masonry,1999,Homeowners,278600.0,2025-01-31,870.66
GC-004892,Paul Patterson,"450 Luis Meadows Apt. 258, Cape Verrin, Belmara County",Z3,Y,Masonry,1996,Homeowners,329000.0,2023-11-25,1612.26
GC-004893,Brian Avila,"45982 Dunn Haven Suite 056, Port Alden, Belmara County",Z1,Y,Frame,1984,Homeowners,136400.0,2022-06-18,846.49
GC-004894,Ricardo Byrd,"91269 Lee Gardens Apt. 453, Marsh Point, Belmara County",Z2,Y,Frame,1991,Homeowners,116000.0,2021-03-31,701.36
GC-004895,Edward Clark,"9788 Jason Causeway, Marsh Point, Belmara County",Z2,Y,Masonry,1966,Homeowners,268600.0,2021-06-28,1468.15
GC-004896,Mrs. Patricia Williams,"205 Green Ridges Apt. 344, Cape Verrin, Belmara County",Z3,Y,Masonry Veneer,2015,Homeowners,341200.0,2025-03-15,1776.97
GC-004897,Joshua Howard,"951 Burgess Square Apt. 950, Hollow Bay, Belmara County",Z5,N,Masonry,1982,Commercial,1026900.0,2026-04-03,4383.75
GC-004898,Shawn Goodwin,"920 Ramirez Lakes Suite 912, Ridgeview, Belmara County",Z4,N,Frame,2005,Homeowners,278900.0,2021-09-08,1030.46
GC-004899,Christine Davenport,"949 Mckee Curve Apt. 832, Ridgeview, Belmara County",Z4,N,Masonry,2007,Homeowners,212900.0,2021-05-02,647.22
GC-004900,Laura Contreras,"2796 Adam Harbors Suite 509, Cape Verrin, Belmara County",Z3,Y,Masonry Veneer,1973,Homeowners,443900.0,2026-03-01,2616.99
GC-004901,Sheila Compton,"416 Amy Village Apt. 810, Millbrook, Belmara County",Z6,N,Frame,1993,Homeowners,456500.0,2026-03-15,1767.28
GC-004902,Virginia Cortez DDS,"1211 James Gardens, Marsh Point, Belmara County",Z2,Y,Frame,1967,Homeowners,300000.0,2021-05-15,1978.15
GC-004903,Dr. Jessica Orozco,"6363 Brandon Springs Suite 335, Marsh Point, Belmara County",Z2,Y,Frame,1991,Homeowners,95300.0,2021-09-16,576.21
GC-004904,Shelia Miller,"0755 Bradley Vista Apt. 467, Hollow Bay, Belmara County",Z5,N,Masonry,1982,Homeowners,408600.0,2022-04-03,1361.39
GC-004905,Mrs. Tina Thomas DDS,"57741 Martinez Viaduct Suite 566, Millbrook, Belmara County",Z6,N,Masonry,1994,Homeowners,213800.0,2021-07-07,681.15
GC-004906,Stephanie Morales,"3365 Hicks Crescent, Port Alden, Belmara County",Z1,Y,Frame,1988,Homeowners,301300.0,2022-04-30,1842.36
GC-004907,Bradley Henderson,"9693 Juan Prairie Suite 234, Millbrook, Belmara County",Z6,N,Superior (Reinforced Concrete),1985,Homeowners,162700.0,2021-04-12,451.5
GC-004908,Jay Lowery,"56283 George Haven Suite 741, Cape Verrin, Belmara County",Z3,Y,Frame,1968,Homeowners,178100.0,2024-10-11,1170.3
GC-004909,Mr. Michael Perry DVM,"78676 Michael Haven, Ridgeview, Belmara County",Z4,N,Masonry,1983,Homeowners,328400.0,2024-06-10,1090.18
GC-004910,Frances Harris,"5498 Courtney Lock, Marsh Point, Belmara County",Z2,Y,Frame,1995,Homeowners,221200.0,2024-06-26,1317.24
GC-004911,Ryan Reyes,"0857 Torres Union Apt. 363, Marsh Point, Belmara County",Z2,Y,Frame,2001,Homeowners,394500.0,2022-11-29,2295.23
GC-004912,Sierra Anderson,"2271 Christopher Fork Suite 656, Marsh Point, Belmara County",Z2,Y,Masonry,2011,Homeowners,384600.0,2022-06-14,1812.24
GC-004913,David Lawson,"072 Becker Throughway Apt. 365, Cape Verrin, Belmara County",Z3,Y,Masonry,2010,Homeowners,193700.0,2022-12-23,912.71
GC-004914,Jennifer Bender,"665 Fuller Mall Suite 022, Cape Verrin, Belmara County",Z3,Y,Frame,1950,Commercial,1974300.0,2022-04-22,17660.7
GC-004915,Travis Hopkins,"49457 Joseph Greens, Ridgeview, Belmara County",Z4,N,Masonry Veneer,1996,Homeowners,381900.0,2024-01-04,1334.51
GC-004916,Anita Jordan,"1481 Beth Junctions, Millbrook, Belmara County",Z6,N,Masonry,2008,Homeowners,495400.0,2022-01-19,1506.02
GC-004917,Karen Roman,"80703 Kaitlyn Keys, Millbrook, Belmara County",Z6,N,Frame,1991,Homeowners,392700.0,2024-08-12,1531.84
GC-004918,Jason Webb,"30851 Amy Lights Apt. 696, Millbrook, Belmara County",Z6,N,Frame,1993,Homeowners,367400.0,2023-08-02,1422.34
GC-004919,Elizabeth Williamson,"9110 Alexander Plains Suite 586, Hollow Bay, Belmara County",Z5,N,Superior (Reinforced Concrete),1997,Homeowners,523600.0,2023-12-21,1388.67
GC-004920,Michael Gallagher,"44161 Sullivan Row Apt. 306, Cape Verrin, Belmara County",Z3,Y,Frame,1974,Commercial,1092200.0,2026-06-13,9003.78
GC-004921,Duane Bailey,"04808 Leonard Shoal Suite 498, Port Alden, Belmara County",Z1,Y,Frame,1986,Homeowners,513200.0,2025-07-04,3161.48
GC-004922,Kari Moreno,"024 Walter Cliff Apt. 899, Hollow Bay, Belmara County",Z5,N,Frame,2002,Commercial,387700.0,2024-06-01,1857.25
GC-004923,Judy Barker,"444 Cobb Plains Apt. 573, Ridgeview, Belmara County",Z4,N,Superior (Reinforced Concrete),1989,Homeowners,291300.0,2023-09-24,796.44
GC-004924,Tonya Vargas,"61457 Maria Land Suite 636, Marsh Point, Belmara County",Z2,Y,Frame,1988,Commercial,463300.0,2024-05-27,3629.7
GC-004925,Ian Taylor,"3799 Perez Corners, Port Alden, Belmara County",Z1,Y,Masonry,2004,Homeowners,160000.0,2024-01-04,759.95
GC-004926,Dana Webster,"568 Preston Track, Millbrook, Belmara County",Z6,N,Masonry,2006,Homeowners,311900.0,2024-01-15,948.18
GC-004927,Jillian Dennis,"50343 Wanda Meadow, Ridgeview, Belmara County",Z4,N,Frame,2000,Homeowners,163300.0,2021-07-13,615.37
GC-004928,Christopher Acosta,"13433 Benjamin Corners Apt. 057, Millbrook, Belmara County",Z6,N,Masonry,2024,Homeowners,172100.0,2021-03-14,523.18
GC-004929,Carl Jones,"68289 Miranda Turnpike Suite 024, Cape Verrin, Belmara County",Z3,Y,Superior (Reinforced Concrete),1956,Commercial,1861500.0,2022-04-02,11356.64
GC-004930,Eric Watts,"07690 Johnson Trafficway, Port Alden, Belmara County",Z1,Y,Masonry,1990,Homeowners,265700.0,2022-02-13,1332.11
GC-004931,Laura Williams,"4435 Joshua Shoal Suite 161, Ridgeview, Belmara County",Z4,N,Masonry,1989,Homeowners,363200.0,2024-04-23,1179.21
GC-004932,Heidi Santos,"36061 Karen Spring Apt. 323, Port Alden, Belmara County",Z1,Y,Frame,1977,Commercial,1145600.0,2024-02-04,9343.52
GC-004933,Colton Perez,"2684 Perez Canyon Apt. 690, Hollow Bay, Belmara County",Z5,N,Frame,1987,Homeowners,360900.0,2025-02-08,1429.05
GC-004934,Allen Hardy,"06289 Cross Summit Apt. 424, Marsh Point, Belmara County",Z2,Y,Frame,1995,Homeowners,199200.0,2023-11-10,1186.23
GC-004935,Kristen Cervantes,"168 Brenda Cliffs, Cape Verrin, Belmara County",Z3,Y,Frame,1998,Homeowners,645300.0,2023-10-29,3798.58
GC-004936,Sherri Clarke,"8587 James Unions Suite 667, Ridgeview, Belmara County",Z4,N,Masonry,1982,Homeowners,239300.0,2025-03-24,797.31
GC-004937,Noah Schmidt,"07370 Rachel Mission, Marsh Point, Belmara County",Z2,Y,Frame,2012,Homeowners,467200.0,2021-12-31,2664.91
GC-004938,Donna Reynolds,"85088 Nathan Mission Apt. 445, Marsh Point, Belmara County",Z2,Y,Frame,2023,Homeowners,229400.0,2025-06-27,1308.5
GC-004939,Dawn Grant,"887 Jackson Causeway Suite 380, Millbrook, Belmara County",Z6,N,Frame,1998,Homeowners,162600.0,2024-04-02,617.52
GC-004940,Douglas Hartman,"898 Adam Crest Suite 080, Port Alden, Belmara County",Z1,Y,Frame,1987,Homeowners,105200.0,2021-01-21,645.67
GC-004941,Julie Gibbs,"398 Miranda Mission, Cape Verrin, Belmara County",Z3,Y,Masonry,1960,Homeowners,735100.0,2024-09-14,4101.13
GC-004942,Tina Logan,"427 Brittany Garden, Millbrook, Belmara County",Z6,N,Frame,1990,Homeowners,283400.0,2021-11-06,1109.66
GC-004943,Jennifer Cherry,"894 Evelyn Forge Apt. 536, Marsh Point, Belmara County",Z2,Y,Frame,1965,Homeowners,264600.0,2026-01-06,1756.8
GC-004944,Jeremy Herman,"678 Jonathan Via, Hollow Bay, Belmara County",Z5,N,Masonry,2001,Commercial,1166900.0,2022-09-08,4635.98
GC-004945,Tina Pearson,"4452 Nathan Ferry, Cape Verrin, Belmara County",Z3,Y,Superior (Reinforced Concrete),2002,Commercial,302700.0,2026-01-05,1563.55
GC-004946,Lauren Mitchell,"745 Colin Parkways, Hollow Bay, Belmara County",Z5,N,Masonry Veneer,1994,Homeowners,166900.0,2026-05-24,587.7
